,comment_text,true_labels,pred_labels
3319,urashima island far mainland . people live lead carefree life . five year ago island three great family suffered series misfortune succumbed suspicion . people island cut contact mainland began slow decline . key saving island lie three girl belong three family . bound old tradition conflicted . island lone man wash ashore . man claim future begin solitary struggle change island fate,"['Drama', 'Romance', 'Sci Fi']",['Drama']
3320,one day suddenly killed armed robber . since book aficionado lingering attachment resulted miraculous reincarnation dachshund . throe anguish sadistic girl wielding scissors weapon appeared . name kirihime natsuno . way sliced natsuno looked like bad news living going happen,"['Comedy', 'Shounen', 'Supernatural']","['Comedy', 'Romance', 'Shounen', 'Supernatural']"
3321,story begin future earth longer inhabitable living creature . human began interstellar migration space colony . vince hana work researcher cambrian project . together creature pikaia seek lost code key restoring earth aim return cambrian era earth,['Sci Fi'],[]
3322,one fateful day present day tokyo strange alien bell appeared sky afterwards transformed giant cherry tree took root middle busy intersection . kitanohashi high school magic user club compelled use magic relocate tree however shortly thereafter mysterious individual begin follow club member . soon sae begin experience strange dream club member magic becomes even problematic usual . group bring magic control stalker plot revealed,['Comedy'],[]
3323,young kurosu keisuke special program showcasing child supernatural power called esper shounen . seven year termination program murderer appears targeting esper kid considers monster . keisuke old friend able discover murderer avoid becoming next victim,"['Action', 'Comedy', 'Romance', 'Shounen', 'Supernatural']","['Action', 'Shounen', 'Supernatural']"
3324,show centered around doujinshi fan manga . kazuki senior high school really know future . friend taishi drag world doujinshi try make sell doujinshi mass learn really mean real doujinshi artist,['Comedy'],['Comedy']
3325,hanagasumi highschool located right middle kabukichou tokyo num red light district . student constantly robbed harassed yakuza gang etc . order ensure student safety student council came one solution befriend legendary tiji kun strongest man kabukichou . two student motobu tomoko akazawa ryo assigned task . find true identity mysterious tiji kun peaceful school life turn harder seems,"['Action', 'School Life', 'Shounen']",['Action']
3326,whenever kippei school one thing mind girl . skipping class cheesy line anything take reel lady though never seems find right person . bachelor lifestyle soon change young yuzuyu enters picture . five year old cutie abandoned mother taken care none kippei . unfortunately kippei experience raising child learning curve quite steep,"['Drama', 'Romance', 'Shoujo']","['Comedy', 'Romance', 'Shoujo']"
3327,day lin feng collecting martial art soul lin mansion . want . developed sword martial art soul rudimentary form . manyao took opportunity take martial art soul almost vomited blood died . time lin feng spirit entered burial ground god . mysterious woman burial ground told lin feng could gain enormous strength knowledge martial art obliterating ancient god buried,['Action'],"['Action', 'Fantasy']"
3328,watching little sister attacking killing someone shock surprise bigger corpse disappeared together foot little sister . happening . replacement sister back fateful night everything begun . escape dead end loop,['Supernatural'],['Drama']
3329,midst peaceful slumber kirby spaceship take unexpected nosedive unknown planet crash dream land . kirby discovers local ruled whim king dedede ambitious somewhat cruel fellow hobby buying evil beast great deal beast often sends kirby way due hatred pink puffball . behind scene emperor darkness nightmare control galaxy manufacture beast . king dedede destroys spaceship seems kirby long haul . kirby help people dream land stay alive process,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Adventure', 'Comedy']"
3330,order become skilled magic user like mother yume kikuchi leaf home travel tokyo training . instructor masami oyamada run oyamada magic office assist people need magical support . although yume show great potential eager use magic solve everything including situation fully understand . yume set forth journey becoming fully certified magic user learns develop power also use order help client,"['Drama', 'Fantasy', 'Shounen']",[]
3331,little prince life asteroid num tiny rock floating space . spends day cleaning three small volcano asteroid also cook breakfast weeding baobob tree threaten take caring friend rose girl . get lonely company catch comet butterfly net fly earth sort adventure,['Adventure'],[]
3332,girl called summer . social phobia allergic men . soon car crashed got one chance qualification get heart superstar donggong shuiyue game,"['Fantasy', 'Romance']","['Comedy', 'Romance']"
3333,family generation rumored monster . lord halstead castle erden . adorns mask hide scary face . leticia sent marry lord halstead place sister began referred woman married monster pitied others . secret know . always grateful wife . kind unsightly well since erden wife . need divorce soon troubled thing anymore sorry lost divorce paper . well course burnt . need spread scary rumor north lawyer . definitely divorcing handsome husband,"['Fantasy', 'Romance']","['Fantasy', 'Romance']"
3334,world know gone submerged beneath vast ocean . within depth kujirani monstrous extra terrestrial plant attack anything surface . combat threat solotto others like must pilot specialized mecha shoot beast protect left mankind,"['Action', 'Sci Fi']","['Action', 'Sci Fi']"
3335,lum need much assistance going ballistic everyone tomobiki get invitation ataru wedding listed bride . seems num year ago ataru played shadow tag young girl named elle . unfortunately elle yet another alien princess planet boy step girl shadow marry . elle emissary come make arrangement lum redefines term atmosphere electric avail force field protects ataru high voltage love zap . lum friend benten suggests pre emptive wedding proceed abduct ataru wedding guest stage set shotgun wedding time,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']","['Romance', 'Sci Fi']"
